 MCS,m,L
     6204000 , -0.9600000     ,          10
     6205000 , -0.9600000     ,          10
     6206000 ,  -1.000000     ,          10
     6207000 , -0.9800000     ,          10
     6208000 , -0.9800000     ,          10
     6209000 , -0.9800000     ,          10
     6210000 , -0.9800000     ,          10
     6211000 , -0.9400000     ,          10
     6212000 , -0.9600000     ,          10
     6213000 ,  -1.000000     ,          10
     6214000 , -0.9600000     ,          10
     6215000 , -0.9600000     ,          10
     6216000 ,  -1.000000     ,          10
     6217000 ,  -1.000000     ,          10
     6218000 , -0.9200000     ,          10
     6219000 , -0.9800000     ,          10
     6220000 ,  -1.000000     ,          10
     6221000 , -0.9800000     ,          10
     6222000 ,  -1.000000     ,          10
     6223000 ,  -1.000000     ,          10
     6224000 , -0.9400000     ,          10
     6225000 ,  -1.000000     ,          10
     6226000 , -0.9600000     ,          10
     6227000 , -0.9600000     ,          10
     6228000 , -0.9800000     ,          10
     6229000 , -0.9200000     ,          10
     6230000 , -0.9600000     ,          10
     6231000 , -0.9800000     ,          10
     6232000 , -0.9600000     ,          10
     6233000 , -0.9600000     ,          10
     6234000 , -0.9600000     ,          10
     6235000 ,  -1.000000     ,          10
     6236000 , -0.9800000     ,          10
     6237000 , -0.8400000     ,          10
     6238000 , -0.9800000     ,          10
     6239000 ,  -1.000000     ,          10
     6240000 ,  -1.000000     ,          10
     6241000 ,  -1.000000     ,          10
     6242000 , -0.9800000     ,          10
     6243000 , -0.9400000     ,          10
     6244000 , -0.9400000     ,          10
     6245000 , -0.9800000     ,          10
     6246000 , -0.9400000     ,          10
     6247000 ,  -1.000000     ,          10
     6248000 , -0.9800000     ,          10
     6249000 , -0.9600000     ,          10
     6250000 ,  -1.000000     ,          10
     6251000 , -0.9800000     ,          10
     6252000 , -0.9800000     ,          10
     6253000 , -0.9000000     ,          10
     6254000 , -0.9600000     ,          10
     6255000 , -0.9800000     ,          10
     6256000 , -0.9400000     ,          10
     6257000 , -0.9400000     ,          10
     6258000 , -0.9400000     ,          10
     6259000 , -0.9600000     ,          10
     6260000 ,  -1.000000     ,          10
     6261000 , -0.9400000     ,          10
     6262000 , -0.9600000     ,          10
     6263000 , -0.9800000     ,          10
     6264000 , -0.9800000     ,          10
     6265000 , -0.9200000     ,          10
     6266000 , -0.9400000     ,          10
     6267000 ,  -1.000000     ,          10
     6268000 , -0.9600000     ,          10
     6269000 , -0.9200000     ,          10
     6270000 , -0.9200000     ,          10
     6271000 , -0.8800000     ,          10
     6272000 , -0.9600000     ,          10
     6273000 , -0.9800000     ,          10
     6274000 , -0.9600000     ,          10
     6275000 , -0.9800000     ,          10
     6276000 , -0.9000000     ,          10
     6277000 , -0.9400000     ,          10
     6278000 , -0.9600000     ,          10
     6279000 , -0.9600000     ,          10
     6280000 , -0.9600000     ,          10
     6281000 , -0.9400000     ,          10
     6282000 ,  -1.000000     ,          10
     6283000 , -0.9800000     ,          10
     6284000 , -0.9800000     ,          10
     6285000 , -0.9600000     ,          10
     6286000 ,  -1.000000     ,          10
     6287000 , -0.9600000     ,          10
     6288000 ,  -1.000000     ,          10
     6289000 , -0.9400000     ,          10
     6290000 , -0.9800000     ,          10
     6291000 , -0.9000000     ,          10
     6292000 , -0.9400000     ,          10
     6293000 , -0.9600000     ,          10
     6294000 ,  -1.000000     ,          10
     6295000 , -0.9800000     ,          10
     6296000 ,  -1.000000     ,          10
     6297000 , -0.9200000     ,          10
     6298000 ,  -1.000000     ,          10
     6299000 ,  -1.000000     ,          10
     6300000 ,  -1.000000     ,          10
     6301000 , -0.9800000     ,          10
     6302000 , -0.9800000     ,          10
     6303000 ,  -1.000000     ,          10
     6304000 , -0.8800000     ,          10
     6305000 , -0.9800000     ,          10
     6306000 ,  -1.000000     ,          10
     6307000 ,  -1.000000     ,          10
     6308000 , -0.9800000     ,          10
     6309000 , -0.9400000     ,          10
     6310000 ,  -1.000000     ,          10
     6311000 , -0.9600000     ,          10
     6312000 ,  -1.000000     ,          10
     6313000 , -0.9800000     ,          10
     6314000 , -0.9600000     ,          10
     6315000 , -0.9600000     ,          10
     6316000 , -0.8800000     ,          10
     6317000 , -0.9600000     ,          10
     6318000 , -0.9200000     ,          10
     6319000 , -0.9800000     ,          10
     6320000 ,  -1.000000     ,          10
     6321000 , -0.8800000     ,          10
     6322000 ,  -1.000000     ,          10
     6323000 , -0.9200000     ,          10
     6324000 , -0.9800000     ,          10
     6325000 ,  -1.000000     ,          10
     6326000 ,  -1.000000     ,          10
     6327000 ,  -1.000000     ,          10
     6328000 ,  -1.000000     ,          10
     6329000 , -0.9800000     ,          10
     6330000 , -0.9600000     ,          10
     6331000 , -0.9800000     ,          10
     6332000 , -0.9600000     ,          10
     6333000 ,  -1.000000     ,          10
     6334000 , -0.9600000     ,          10
     6335000 , -0.9800000     ,          10
     6336000 , -0.9800000     ,          10
     6337000 , -0.9200000     ,          10
     6338000 , -0.9600000     ,          10
     6339000 , -0.9600000     ,          10
     6340000 , -0.9800000     ,          10
     6341000 , -0.8000000     ,          10
     6342000 ,  -1.000000     ,          10
     6343000 , -0.9800000     ,          10
     6344000 ,  -1.000000     ,          10
     6345000 , -0.8800000     ,          10
     6346000 ,  -1.000000     ,          10
     6347000 ,  -1.000000     ,          10
     6348000 ,  -1.000000     ,          10
     6349000 , -0.9600000     ,          10
     6350000 ,  -1.000000     ,          10
     6351000 , -0.9400000     ,          10
     6352000 , -0.9800000     ,          10
     6353000 , -0.9600000     ,          10
     6354000 , -0.9600000     ,          10
     6355000 , -0.9600000     ,          10
     6356000 , -0.9600000     ,          10
     6357000 ,  -1.000000     ,          10
     6358000 , -0.9200000     ,          10
     6359000 ,  -1.000000     ,          10
     6360000 , -0.9400000     ,          10
     6361000 , -0.9800000     ,          10
     6362000 , -0.9800000     ,          10
     6363000 , -0.9400000     ,          10
     6364000 , -0.9200000     ,          10
     6365000 ,  -1.000000     ,          10
     6366000 , -0.9600000     ,          10
     6367000 ,  -1.000000     ,          10
     6368000 ,  -1.000000     ,          10
     6369000 ,  -1.000000     ,          10
     6370000 , -0.9600000     ,          10
     6371000 ,  -1.000000     ,          10
     6372000 , -0.9800000     ,          10
     6373000 , -0.9600000     ,          10
     6374000 , -0.9800000     ,          10
     6375000 , -0.9800000     ,          10
     6376000 , -0.9600000     ,          10
     6377000 , -0.9400000     ,          10
     6378000 ,  -1.000000     ,          10
     6379000 ,  -1.000000     ,          10
     6380000 ,  -1.000000     ,          10
     6381000 ,  -1.000000     ,          10
     6382000 , -0.9800000     ,          10
     6383000 ,  -1.000000     ,          10
     6384000 , -0.9400000     ,          10
     6385000 ,  -1.000000     ,          10
     6386000 , -0.9600000     ,          10
     6387000 , -0.9400000     ,          10
     6388000 , -0.9600000     ,          10
     6389000 , -0.9600000     ,          10
     6390000 , -0.9000000     ,          10
     6391000 ,  -1.000000     ,          10
     6392000 , -0.9400000     ,          10
     6393000 ,  -1.000000     ,          10
     6394000 , -0.9800000     ,          10
     6395000 , -0.9800000     ,          10
     6396000 ,  -1.000000     ,          10
     6397000 ,  -1.000000     ,          10
     6398000 , -0.9600000     ,          10
     6399000 ,  -1.000000     ,          10
     6400000 , -0.9600000     ,          10
     6401000 ,  -1.000000     ,          10
     6402000 , -0.8000000     ,          10
     6403000 , -0.9400000     ,          10
     6404000 , -0.9800000     ,          10
     6405000 ,  -1.000000     ,          10
     6406000 , -0.9800000     ,          10
     6407000 ,  -1.000000     ,          10
     6408000 , -0.9800000     ,          10
     6409000 ,  -1.000000     ,          10
     6410000 ,  -1.000000     ,          10
     6411000 , -0.9800000     ,          10
     6412000 , -0.9800000     ,          10
     6413000 , -0.9400000     ,          10
     6414000 , -0.9400000     ,          10
     6415000 , -0.9800000     ,          10
     6416000 , -0.8600000     ,          10
     6417000 , -0.9400000     ,          10
     6418000 ,  -1.000000     ,          10
     6419000 ,  -1.000000     ,          10
     6420000 , -0.9200000     ,          10
     6421000 , -0.9800000     ,          10
     6422000 , -0.9200000     ,          10
     6423000 , -0.9800000     ,          10
     6424000 , -0.9400000     ,          10
     6425000 ,  -1.000000     ,          10
     6426000 , -0.9600000     ,          10
     6427000 , -0.9600000     ,          10
     6428000 , -0.9800000     ,          10
     6429000 ,  -1.000000     ,          10
     6430000 , -0.9000000     ,          10
     6431000 , -0.9800000     ,          10
     6432000 ,  -1.000000     ,          10
     6433000 , -0.9000000     ,          10
     6434000 ,  -1.000000     ,          10
     6435000 , -0.9600000     ,          10
     6436000 ,  -1.000000     ,          10
     6437000 ,  -1.000000     ,          10
     6438000 , -0.9800000     ,          10
     6439000 ,  -1.000000     ,          10
     6440000 , -0.9400000     ,          10
     6441000 , -0.9600000     ,          10
     6442000 , -0.9800000     ,          10
     6443000 , -0.9600000     ,          10
     6444000 , -0.9600000     ,          10
     6445000 , -0.9600000     ,          10
     6446000 , -0.9600000     ,          10
     6447000 , -0.9800000     ,          10
     6448000 , -0.8400000     ,          10
     6449000 , -0.9400000     ,          10
     6450000 , -0.9800000     ,          10
     6451000 , -0.9800000     ,          10
     6452000 , -0.9600000     ,          10
     6453000 ,  -1.000000     ,          10
     6454000 , -0.9800000     ,          10
     6455000 , -0.9800000     ,          10
     6456000 ,  -1.000000     ,          10
     6457000 ,  -1.000000     ,          10
     6458000 ,  -1.000000     ,          10
     6459000 , -0.9800000     ,          10
     6460000 , -0.9600000     ,          10
     6461000 , -0.9200000     ,          10
     6462000 , -0.9800000     ,          10
